
time,frontLDR,topLDR,middleLDR,bottomLDR,topSolenoid,middleSolenoid,bottomSolenoid,
7300,1004,967,986,1007,0,0,0,
7400,1003,966,985,1007,0,0,0,
7500,1004,967,984,1007,0,0,0,
7600,1004,967,985,1007,0,0,0,
7700,1004,967,986,1008,0,0,0,
7800,1004,967,985,1007,0,0,0,
7900,1003,967,986,1007,0,0,0,
8000,1004,965,986,1007,0,0,0,
8100,1004,967,986,1007,0,0,0,
8200,1004,966,985,1007,0,0,0,
8300,1004,967,985,1007,0,0,0,
8400,1004,967,985,1007,0,0,0,
8500,1004,967,986,1007,0,1024,0,
8600,1004,967,986,1004,0,1024,0,
8700,1004,967,986,1007,0,1024,0,
8800,1002,967,985,1007,0,1024,0,
8900,1004,967,986,1007,0,0,0,
9000,1004,967,985,1007,0,0,0,
9100,1004,967,984,1007,0,0,0,
9200,1004,967,985,1007,0,0,0,
9300,1004,967,986,1006,0,0,0,
9400,1003,967,985,1007,0,0,0,
9500,1003,967,986,1006,0,0,0,
9600,1003,966,985,1007,0,0,1024,
9700,1003,966,986,1007,0,0,1024,
9800,1003,966,985,1007,0,0,1024,
9900,1003,966,983,1007,0,0,1024,
10000,1002,965,985,1007,0,0,0,
10100,1003,966,986,1007,0,0,0,
10200,1002,966,985,1006,0,0,0,
10300,1001,965,985,1007,0,0,0,
10400,1003,965,985,1007,0,0,0,
10500,1003,965,985,1007,0,0,0,
10600,1003,965,985,1008,0,0,0,
10700,1002,965,985,1006,0,0,0,
10800,1002,965,985,1007,0,1024,0,
10900,1003,965,986,1006,0,1024,0,
11000,1002,965,985,1007,0,1024,0,
11100,1002,965,985,1007,0,1024,0,
11200,1000,965,985,1007,0,0,0,
11300,1003,965,983,1006,0,0,0,
11400,1002,965,985,1007,0,0,0,
11500,1003,965,985,1008,0,0,0,
11600,1002,965,985,1005,0,0,0,
11700,1002,965,985,1007,1024,0,0,
11800,1002,963,985,1007,1024,0,0,
11900,1002,965,985,1007,1024,0,0,
12000,1002,965,985,1007,1024,0,0,
12100,1002,965,985,1007,0,0,0,
12200,1003,965,985,1007,0,0,0,
12300,1002,965,985,1007,0,0,0,
12400,1002,965,985,1004,0,0,0,
12500,1002,965,985,1006,0,0,1024,
12600,1002,965,985,1007,0,0,1024,
12700,1002,963,986,1007,0,0,1024,
12800,1003,965,985,1007,0,0,1024,
12900,1003,965,985,1008,0,0,0,
13000,1002,965,985,1006,0,0,0,
13100,1003,965,985,1007,0,0,0,
13200,1003,966,986,1007,0,0,0,
13300,1002,965,985,1007,0,0,0,
13400,1003,965,985,1007,1024,0,0,
13500,1003,965,985,1007,1024,0,0,
13600,1002,965,984,1007,1024,0,0,
13700,1002,965,985,1006,1024,0,0,
13800,1003,965,986,1007,0,0,0,
13900,1003,965,985,1007,0,0,0,
14000,1003,966,986,1007,0,0,0,
14100,1003,963,986,1007,0,0,0,
14200,1002,965,985,1007,0,1024,0,
14300,1003,964,985,1007,0,1024,0,
14400,1003,965,985,1008,0,1024,0,
14500,1003,965,985,1006,0,1024,0,
14600,1003,965,985,1007,0,0,0,
14700,1002,965,985,1007,0,0,0,
14800,1003,966,986,1007,0,0,0,
14900,1002,965,985,1007,0,0,0,
15000,1001,965,985,1007,0,0,1024,
15100,1002,965,983,1006,0,0,1024,
15200,1003,965,986,1006,0,0,1024,
15300,1002,965,985,1007,0,0,1024,
15400,1003,965,985,1007,0,0,0,
15500,1003,965,985,1004,0,0,0,
15600,1002,965,985,1006,0,0,0,
15700,1002,965,986,1007,0,0,0,
15800,1003,965,985,1007,0,0,0,
15900,1003,965,985,1007,1024,0,0,
16000,1003,965,985,1007,1024,0,0,
16100,1002,965,985,1007,1024,0,0,
16200,1003,965,985,1004,1024,0,0,
16300,1003,965,985,1007,0,0,0,
16400,1002,965,985,1007,0,0,0,
16500,1002,963,985,1007,0,0,0,
16600,1003,965,985,1007,0,0,0,
16700,1003,965,985,1008,0,0,0,
16800,1003,965,985,1007,0,1024,0,
16900,1002,965,985,1007,0,1024,0,
17000,1003,965,985,1007,0,1024,0,
17100,1002,965,986,1006,0,1024,0,
17200,1002,965,985,1007,0,0,0,
17300,1002,965,985,1006,0,0,0,
17400,1003,965,985,1007,0,0,0,
17500,1002,965,984,1007,0,0,0,
17600,1003,965,985,1006,0,0,0,
17700,1003,965,985,1007,0,0,1024,
17800,1002,965,985,1007,0,0,1024,
17900,1002,965,986,1007,0,0,1024,
18000,1003,965,985,1007,0,0,1024,
18100,1002,965,985,1007,0,0,0,
18200,1003,965,984,1007,0,0,0,
18300,1003,965,984,1007,0,0,0,
18400,1003,965,985,1007,0,0,0,
18500,1002,965,985,1005,0,0,0,
18600,1003,965,985,1007,1024,0,0,
18700,1002,965,985,1007,1024,0,0,
18800,1003,963,986,1007,1024,0,0,
18900,1002,965,985,1007,1024,0,0,
19000,1003,965,985,1008,0,0,0,
19100,1003,965,985,1007,0,0,0,
19200,1004,965,985,1006,0,0,0,
19300,1002,965,985,1007,0,0,0,
19400,1003,965,985,1007,0,0,0,
19500,1002,965,985,1007,0,1024,0,
19600,1003,964,985,1007,0,1024,0,
19700,1003,965,985,1007,0,1024,0,
19800,1003,965,985,1007,0,1024,0,
19900,1003,965,985,1007,0,0,0,
20000,1003,965,985,1007,0,0,0,
20100,1002,965,985,1004,0,0,0,
20200,1002,965,985,1006,0,0,0,
20300,1003,965,985,1007,0,0,0,
20400,1003,963,985,1007,0,0,1024,
20500,1003,965,986,1007,0,0,1024,
20600,1003,965,985,1007,0,0,1024,
20700,1003,965,985,1007,0,0,1024,
20800,1002,965,985,1006,0,0,0,
20900,1003,965,986,1006,0,0,0,
21000,1003,965,985,1007,0,0,0,
21100,1003,965,985,1006,0,0,0,
21200,1003,965,985,1007,0,0,0,
21300,1003,965,985,1007,1024,0,0,
21400,1003,965,985,1007,1024,0,0,
21500,1003,965,985,1007,1024,0,0,
21600,1002,965,986,1005,1024,0,0,
21700,1003,965,986,1007,0,0,0,
21800,1002,965,985,1007,0,0,0,
21900,1003,965,985,1007,0,0,0,
22000,1002,965,983,1007,0,0,0,
22100,1003,965,985,1007,0,0,0,
22200,1002,965,985,1006,0,1024,0,
22300,1003,965,985,1007,0,1024,0,
22400,1002,965,985,1007,0,1024,0,
22500,1001,963,986,1007,0,1024,0,
22600,1002,965,985,1007,0,0,0,
22700,1003,964,986,1007,0,0,0,
22800,1003,965,985,1007,0,0,0,
22900,1003,965,985,1007,0,0,0,
23000,1003,965,985,1006,0,0,0,
23100,1003,965,985,1007,0,0,1024,
23200,1003,965,985,1007,0,0,1024,
23300,1003,965,986,1007,0,0,1024,
23400,1002,965,986,1007,0,0,1024,
23500,1003,965,984,1007,0,0,0,
23600,1003,965,985,1007,0,0,0,
23700,1003,965,985,1005,0,0,0,
23800,1003,965,985,1007,0,0,0,
23900,1003,965,985,1007,0,0,0,
24000,1001,965,985,1007,1024,0,0,
24100,1003,964,985,1007,1024,0,0,
24200,1002,964,985,1007,1024,0,0,
24300,1003,965,983,1007,1024,0,0,
24400,1002,964,985,1006,0,0,0,
24500,1003,964,985,1005,0,0,0,
24600,1002,964,985,1007,0,0,0,
24700,1002,964,985,1007,0,0,0,
24800,1002,964,985,1007,0,0,0,
24900,1002,964,985,1007,0,1024,0,
25000,1003,964,984,1008,0,1024,0,
25100,1002,964,985,1007,0,1024,0,
25200,1002,964,985,1007,0,1024,0,
25300,1002,964,985,1007,0,0,0,
25400,1001,964,984,1007,0,0,0,
25500,1002,964,985,1007,0,0,0,
25600,1002,963,985,1007,0,0,0,
25700,1002,964,984,1007,0,0,1024,
25800,1002,964,985,1007,0,0,1024,
25900,1002,965,985,1007,0,0,1024,
26000,1003,964,985,1007,0,0,1024,
26100,1002,964,985,1006,0,0,0,
26200,1002,964,985,1007,0,0,0,
26300,1000,964,984,1007,0,0,0,
26400,1002,964,985,1007,0,0,0,
26500,1002,964,984,1007,0,0,0,
26600,1002,965,985,1007,0,0,0,
26700,1002,965,984,1006,1024,0,0,
26800,1003,964,985,1007,1024,0,0,
26900,1002,964,984,1007,1024,0,0,
27000,1002,964,985,1005,1024,0,0,
27100,1002,962,985,1007,0,0,0,
27200,1002,964,984,1007,0,0,0,
27300,1002,964,984,1007,0,0,0,
27400,1003,964,985,1007,0,0,0,
27500,1002,964,985,1007,0,0,0,
27600,1002,964,985,1007,0,1024,0,
27700,1002,962,984,1007,0,1024,0,
27800,1001,964,985,1007,0,1024,0,
27900,1002,964,985,1007,0,1024,0,
28000,1002,964,985,1006,0,0,0,
28100,1002,964,984,1006,0,0,0,
28200,1002,964,984,1006,0,0,0,
28300,1002,964,984,1007,0,0,0,
28400,1002,964,985,1007,0,0,0,
28500,1002,964,984,1007,0,0,1024,
28600,1002,964,983,1007,0,0,1024,
28700,1002,964,984,1006,0,0,1024,
28800,1003,964,985,1008,0,0,1024,
28900,1002,964,985,1006,0,0,0,
29000,1002,964,985,1007,0,0,0,
29100,1002,964,984,1007,0,0,0,
29200,1000,964,984,1006,0,0,0,
29300,1002,963,984,1007,0,0,0,
29400,1002,964,984,1007,0,0,0,
29500,1002,964,984,1006,0,0,0,
29600,1002,964,984,1005,0,0,0,
29700,1002,964,985,1006,0,0,0,
29800,1002,964,985,1007,0,0,0,
29900,1001,964,984,1007,0,0,0,
30000,1003,963,985,1007,0,0,0,
30100,1002,964,983,1007,0,0,0,
30200,1003,965,983,1007,0,0,0,
30300,1003,965,985,1007,0,0,0,
30400,1004,965,985,1007,0,0,0,
30500,1002,966,985,1007,0,0,0,
30600,1003,966,985,1007,0,0,0,
30700,1003,966,985,1007,0,0,0,
30800,1002,966,985,1007,0,0,0,
30900,1001,966,984,1007,0,0,0,
31000,999,965,984,1006,0,0,0,
31100,995,964,983,1005,0,0,0,
31200,990,962,981,1004,0,0,0,
31300,988,958,980,1003,0,0,0,
31400,986,954,978,1003,0,0,0,
31500,984,950,975,1003,0,0,0,
31600,984,948,976,1002,0,0,0,
31700,983,947,975,1002,0,0,0,
31800,984,947,975,1002,0,0,0,
31900,985,948,976,1002,0,0,0,
32000,985,950,976,1002,0,0,0,
32100,986,953,977,1002,0,0,0,
32200,991,957,980,1003,0,0,0,
32300,994,960,979,1003,0,0,0,
32400,993,960,981,1003,0,0,0,
32500,991,960,981,1001,0,0,0,
32600,991,959,980,1001,0,0,0,
32700,992,960,981,1003,0,0,0,
32800,992,960,981,1003,0,0,0,
32900,995,961,982,1003,0,0,0,
33000,996,961,981,1004,0,0,0,
33100,997,962,982,1003,0,0,0,
33200,996,963,982,1003,0,0,0,
33300,996,963,982,1004,0,0,0,
33400,996,963,982,1002,0,0,0,
33500,997,964,982,1004,0,0,0,
33600,995,964,982,1004,0,0,0,
33700,997,964,981,1004,0,0,0,
33800,998,965,983,1004,0,0,0,
33900,998,966,983,1004,0,0,0,
34000,1000,967,984,1005,0,0,0,
34100,1002,968,984,1005,0,0,0,
34200,1003,967,985,1006,0,0,0,
34300,1004,968,985,1006,0,0,0,
34400,1004,968,984,1007,0,0,0,
34500,1004,968,984,1007,0,0,0,
34600,1004,967,985,1007,0,0,0,
34700,1003,967,985,1007,0,0,0,
34800,1003,966,985,1006,0,0,0,
34900,1003,966,985,1007,0,0,0,
35000,1003,966,985,1006,0,0,0,
35100,1003,966,984,1006,0,0,0,
35200,1003,966,984,1007,0,0,0,
35300,1003,966,985,1006,0,0,0,
35400,1003,967,985,1007,0,0,0,
35500,1003,967,986,1007,0,0,0,
35600,1003,966,985,1007,0,0,0,
35700,1002,967,985,1007,0,0,0,
35800,1003,967,983,1006,0,0,0,
35900,1004,967,985,1007,0,0,0,
36000,1003,967,985,1008,0,0,0,
36100,1004,968,985,1007,0,0,0,
36200,1003,967,985,1007,0,0,0,
36300,1004,967,986,1007,0,0,0,
36400,1004,967,985,1007,0,0,0,
36500,1004,968,986,1007,0,0,0,
36600,1004,967,985,1007,0,0,0,
36700,1004,968,986,1005,0,0,0,
36800,1004,968,986,1007,0,0,0,
36900,1003,968,986,1007,0,0,0,
37000,1002,968,985,1007,0,0,0,
37100,1004,968,986,1007,0,0,0,
37200,1004,968,985,1007,0,0,0,
37300,1004,968,986,1007,0,0,0,
37400,1004,968,986,1007,0,0,0,
37500,1004,968,986,1007,0,0,0,
37600,1004,968,986,1007,0,0,0,
37700,1004,968,985,1007,0,0,0,
37800,1003,967,985,1007,0,0,0,
37900,1003,967,985,1006,0,0,0,
38000,1004,967,985,1007,0,0,0,
38100,1004,968,984,1007,0,0,0,
38200,1004,968,985,1007,0,0,0,
38300,1004,968,986,1005,0,0,0,
38400,1004,967,985,1007,0,0,0,
38500,1002,967,985,1007,0,0,0,
38600,1003,966,986,1007,0,0,0,
38700,1004,968,986,1007,0,0,0,
38800,1003,967,985,1008,0,0,0,
38900,1004,967,985,1006,0,0,0,
39000,1004,967,985,1006,0,0,0,
39100,1004,967,985,1007,0,0,0,
39200,1003,967,986,1007,0,0,0,
39300,1003,967,986,1007,0,0,0,
39400,1002,967,985,1007,0,0,0,
39500,1004,967,985,1007,0,0,0,
39600,1003,967,985,1008,0,0,0,
39700,1004,967,986,1004,0,0,0,
39800,1004,967,986,1004,0,0,0,
39900,1004,968,985,1007,0,0,0,
40000,1003,967,986,1007,0,0,0,
40100,1003,967,986,1007,0,0,0,
40200,1004,967,985,1007,0,0,0,
40300,1003,967,985,1007,0,0,0,
40400,1004,967,985,1006,0,0,0,
40500,1003,967,985,1007,0,0,0,
40600,1003,967,985,1007,0,0,0,
40700,1002,966,985,1007,0,0,0,
40800,1003,966,985,1007,0,0,0,
40900,1002,966,985,1007,0,0,0,
41000,1003,966,983,1007,0,0,0,
41100,1003,966,985,1007,0,0,0,
41200,1003,966,985,1007,0,0,0,
41300,1003,966,985,1007,0,0,0,
41400,1003,967,985,1007,0,0,0,
41500,1002,968,985,1007,0,0,0,
41600,1004,968,986,1007,0,0,0,
41700,1004,968,986,1007,0,0,0,
41800,1004,969,986,1007,0,0,0,
41900,1004,968,986,1007,0,0,0,
42000,1004,969,986,1006,0,0,0,
42100,1004,969,986,1007,0,0,0,
42200,1004,969,987,1007,0,0,0,
42300,1003,969,986,1007,0,0,0,
42400,1004,969,987,1007,0,0,0,
42500,1004,969,986,1008,0,0,0,
42600,1004,969,985,1007,0,0,0,
42700,1003,969,986,1007,0,0,0,
42800,1004,970,987,1005,0,0,0,
42900,1004,969,987,1007,0,0,0,
43000,1003,969,987,1007,0,0,0,
43100,1004,967,987,1007,0,0,0,
43200,1004,969,987,1007,0,0,0,
43300,1005,969,987,1008,0,0,0,
43400,1004,969,987,1007,0,0,0,
43500,1004,969,986,1007,0,0,0,
43600,1004,969,986,1006,0,0,0,
43700,1003,968,986,1007,0,0,0,
43800,1004,967,986,1007,0,0,0,
43900,1003,967,986,1007,0,0,0,
44000,1003,967,986,1007,0,0,0,
44100,1004,967,985,1007,0,0,0,
44200,1003,967,985,1006,0,0,0,
44300,1002,966,985,1005,0,0,0,
44400,1003,966,985,1007,0,0,0,
44500,1002,965,985,1007,0,0,0,
44600,1001,966,985,1007,0,0,0,
44700,1002,965,985,1008,0,0,0,
44800,1003,965,985,1007,0,0,0,
44900,1002,965,984,1007,0,0,0,
45000,1002,965,985,1007,0,0,0,
45100,1002,965,984,1006,0,0,0,
45200,1003,965,985,1007,0,0,0,
45300,1002,965,985,1007,0,0,0,
45400,1003,965,985,1007,0,0,0,
45500,1002,965,985,1006,0,0,0,
45600,1002,965,985,1007,0,0,0,
45700,1002,966,985,1005,0,0,0,
45800,1002,965,985,1005,0,0,0,
45900,1002,965,985,1007,0,0,0,
46000,1001,965,985,1007,0,0,0,
46100,1002,965,983,1007,0,0,0,
46200,1002,965,985,1007,0,0,0,
46300,1002,965,985,1008,0,0,0,
46400,1003,965,985,1007,0,0,0,
46500,1002,965,985,1006,0,0,0,
46600,1002,965,985,1007,0,0,0,
46700,1001,965,985,1007,0,0,0,
46800,1002,965,985,1007,0,0,0,
46900,1002,965,985,1006,0,0,0,
47000,1002,965,985,1007,0,0,0,
47100,1002,965,985,1007,0,0,0,
47200,1002,965,984,1007,0,0,0,
47300,1002,965,985,1006,0,0,0,
47400,1002,965,985,1007,0,0,0,
47500,1002,965,985,1007,0,0,0,
47600,1002,964,984,1007,0,0,0,
47700,1002,965,985,1007,0,0,0,
47800,1002,965,984,1008,0,0,0,
47900,1002,965,985,1006,0,0,0,
48000,1002,965,984,1004,0,0,0,
48100,1002,965,985,1007,0,0,0,
48200,1002,964,984,1007,0,0,0,
48300,1002,965,985,1005,0,0,0,
48400,1002,964,983,1006,0,0,0,
48500,1002,965,985,1007,0,0,0,
48600,1002,965,984,1006,0,0,0,
48700,1002,965,985,1007,0,0,0,
48800,1001,964,984,1007,0,0,0,
48900,1002,964,985,1006,0,0,0,
49000,1002,964,985,1007,0,0,0,
49100,1003,965,985,1007,0,0,0,
49200,1002,965,984,1007,0,0,0,
49300,1002,965,985,1007,0,0,0,
49400,1002,965,985,1006,0,0,0,
49500,1002,963,985,1007,0,0,0,
49600,1002,965,985,1006,0,0,0,
49700,1002,965,983,1007,0,0,0,
49800,1002,965,984,1006,0,0,0,
49900,1003,965,985,1008,0,0,0,
50000,1002,965,985,1006,0,0,0,
50100,1001,965,985,1007,0,0,0,
50200,1002,965,985,1005,0,0,0,
50300,1002,965,985,1006,0,0,0,
50400,1001,964,984,1006,0,0,0,
50500,1002,964,984,1007,0,0,0,
50600,1002,964,984,1007,0,0,0,
50700,1002,964,984,1007,0,0,0,
50800,1002,964,985,1007,0,0,0,
50900,1001,965,985,1007,0,0,0,
51000,1002,965,985,1007,0,0,0,
51100,1003,965,985,1007,0,0,0,
51200,1002,965,985,1006,0,0,0,
51300,1002,965,985,1006,0,0,0,
51400,1002,964,985,1006,0,0,0,
51500,1002,965,984,1006,0,0,0,
51600,1002,965,985,1007,0,0,0,
51700,1002,964,984,1007,0,0,0,
51800,1002,965,985,1007,0,0,0,
51900,1002,965,985,1007,0,0,0,
52000,1003,965,985,1008,0,0,0,
52100,1002,965,985,1007,0,0,0,
52200,1002,965,985,1007,0,0,0,
52300,1002,965,985,1007,0,0,0,
52400,1002,966,986,1007,0,0,0,
52500,1002,963,985,1007,0,0,0,
52600,1002,965,985,1007,0,0,0,
52700,1002,965,985,1007,0,0,0,
52800,1002,965,985,1007,0,0,0,
52900,1002,965,985,1007,0,0,0,
53000,1002,965,986,1004,0,0,0,
53100,999,962,983,1006,0,0,0,
53200,998,962,982,1006,0,0,0,
53300,999,961,981,1006,0,0,0,
53400,1000,961,982,1006,0,0,0,
53500,1000,961,980,1006,0,0,0,
53600,1000,961,982,1006,0,0,0,
53700,1000,961,982,1005,0,0,0,
53800,1000,961,982,1006,0,0,0,
53900,998,961,981,1006,0,0,0,
54000,1000,960,982,1007,0,0,0,
54100,1000,961,982,1006,0,0,0,
54200,1000,961,981,1007,0,0,0,
54300,1000,961,982,1006,0,0,0,
54400,999,961,982,1006,0,0,0,
54500,1000,961,982,1006,0,0,0,
54600,999,961,982,1006,0,0,0,
54700,1000,961,982,1006,0,0,0,
54800,1000,961,982,1006,0,0,0,
54900,1000,961,982,1006,0,0,0,
55000,1000,961,981,1006,0,0,0,
55100,1000,962,982,1004,0,0,0,
55200,1000,961,982,1006,0,0,0,
55300,1000,960,982,1006,0,0,0,
55400,998,961,981,1006,0,0,0,
55500,1001,961,982,1007,0,0,0,
55600,1000,961,981,1006,0,0,0,
55700,1000,961,981,1007,0,0,0,
55800,1000,961,981,1005,0,0,0,
55900,999,961,982,1006,0,0,0,
56000,1000,961,982,1006,0,0,0,
56100,1000,961,982,1007,0,0,0,
56200,1000,961,981,1006,0,0,0,
56300,999,961,980,1006,0,0,0,
56400,1002,963,983,1005,0,0,0,
56500,1002,965,984,1007,0,0,0,
56600,1002,964,984,1007,0,0,0,
56700,1000,964,984,1007,0,0,0,
56800,1002,963,984,1007,0,0,0,
56900,1002,964,984,1006,0,0,0,
57000,1002,964,984,1006,0,0,0,
57100,1002,965,984,1007,0,0,0,
57200,1002,964,984,1006,0,0,0,
57300,1002,965,984,1007,0,0,0,
57400,1001,964,984,1007,0,0,0,
57500,1002,963,985,1007,0,0,0,
57600,1002,964,984,1007,0,0,0,
57700,1003,965,984,1007,0,0,0,
57800,1002,965,985,1006,0,0,0,
57900,1003,966,985,1007,0,0,0,
58000,1003,966,986,1007,0,0,0,
58100,1003,966,986,1007,0,0,0,
58200,1002,964,985,1007,0,0,0,
58300,1002,965,985,1006,0,0,0,
58400,1002,964,984,1007,0,0,0,
58500,1002,965,984,1007,0,0,0,
58600,1002,964,984,1006,0,0,0,
58700,1002,965,984,1006,0,0,0,
58800,1001,964,984,1006,0,0,0,
58900,1002,963,984,1007,0,0,0,
59000,1000,964,984,1006,0,0,0,
59100,1002,964,983,1007,0,0,0,
59200,1001,964,984,1007,0,0,0,
59300,1002,964,984,1007,0,0,0,
59400,1002,964,984,1006,0,0,0,
59500,1002,964,984,1007,0,0,0,
59600,1002,962,985,1007,0,0,0,
59700,1002,964,984,1007,0,0,0,
59800,1001,964,984,1007,0,0,0,
59900,1002,964,984,1007,0,0,0,
60000,1002,964,984,1007,0,0,0,
60100,1002,964,984,1006,0,0,0,
60200,1002,964,984,1007,0,0,0,
60300,1001,962,984,1007,0,0,0,
60400,1001,963,984,1007,0,0,0,
60500,1001,964,984,1007,0,0,0,
60600,1002,964,984,1008,0,0,0,
60700,1002,964,984,1007,0,0,0,
60800,1002,964,984,1006,0,0,0,
60900,1002,964,984,1006,0,0,0,
61000,1001,964,984,1007,0,0,0,
61100,1002,964,984,1007,0,0,0,
61200,1002,964,984,1007,0,0,0,
61300,1002,964,984,1007,0,0,0,
61400,1002,964,984,1007,0,0,0,
61500,1002,964,984,1007,0,0,0,
61600,1002,965,984,1007,0,0,0,
61700,1002,964,984,1007,0,0,0,
61800,1002,964,984,1007,0,0,0,
61900,1002,964,984,1006,0,0,0,
62000,1002,964,983,1007,0,0,0,
62100,1002,964,984,1006,0,0,0,
62200,1002,964,984,1007,0,0,0,
62300,1002,964,984,1007,0,0,0,
62400,1002,964,984,1007,0,0,0,
62500,1002,962,984,1007,0,0,0,
62600,1002,964,985,1007,0,0,0,
62700,1002,964,984,1007,0,0,0,
62800,1002,965,984,1006,0,0,0,
62900,1002,964,984,1007,0,0,0,
63000,1002,964,984,1006,0,0,0,
63100,1002,964,984,1007,0,0,0,
63200,1000,964,984,1007,0,0,0,
63300,1002,962,984,1007,0,0,0,
63400,1002,964,984,1007,0,0,0,
63500,1002,964,983,1007,0,0,0,
63600,1002,964,984,1006,0,0,0,
63700,1001,964,984,1006,0,0,0,
63800,1002,964,985,1007,0,0,0,
63900,1002,964,985,1007,0,0,0,
64000,1002,964,984,1006,0,0,0,
64100,1001,963,985,1007,0,0,0,
64200,1002,964,984,1006,0,0,0,
64300,1002,964,984,1007,0,0,0,
64400,1002,964,984,1006,0,0,0,
64500,1002,965,984,1006,0,0,0,
64600,1002,964,984,1006,0,0,0,
64700,1001,964,984,1006,0,0,0,
64800,1002,964,984,1007,0,0,0,
64900,1002,964,984,1007,0,0,0,
65000,1002,965,984,1006,0,0,0,
65100,1002,965,985,1007,0,0,0,
65200,1002,965,985,1007,0,0,0,
65300,1003,966,986,1007,0,0,0,
65400,1003,964,986,1007,0,0,0,
65500,1003,966,985,1007,0,0,0,
65600,1002,965,985,1007,0,0,0,
65700,1003,967,986,1007,0,0,0,
65800,1002,966,985,1004,0,0,0,
65900,1003,966,985,1007,0,0,0,
66000,1002,966,986,1007,0,0,0,
66100,1002,965,985,1007,0,0,0,
66200,1002,965,985,1007,0,0,0,
66300,1003,965,985,1006,0,0,0,
66400,1002,964,984,1007,0,0,0,
66500,1002,964,984,1005,0,0,0,
66600,1000,964,984,1006,0,0,0,
66700,1002,965,984,1007,0,0,0,
66800,1002,964,984,1007,0,0,0,
66900,1002,964,984,1007,0,0,0,
67000,1002,964,984,1007,0,0,0,
67100,1002,964,985,1007,0,0,0,
67200,1002,964,984,1006,0,0,0,
67300,1002,965,984,1006,0,0,0,
67400,1002,964,985,1006,0,0,0,
67500,1001,964,984,1007,0,0,0,
67600,1002,964,984,1006,0,0,0,
67700,1002,964,984,1008,0,0,0,
67800,1002,965,984,1007,0,0,0,
67900,1002,964,984,1006,0,0,0,
68000,1002,964,984,1005,0,0,0,
68100,1002,964,985,1006,0,0,0,
68200,1000,964,984,1006,0,0,0,
68300,1002,965,982,1006,0,0,0,
68400,1002,964,984,1007,0,0,0,
68500,1002,964,984,1008,0,0,0,
68600,1002,965,984,1006,0,0,0,
68700,1002,964,984,1006,0,0,0,
68800,1002,965,984,1007,0,0,0,
68900,1002,964,984,1006,0,0,0,
69000,1002,964,985,1007,0,0,0,
69100,1002,964,984,1007,0,0,0,
