time, topLDR, middleLDR, bottomLDR, topSolenoid, middleSolenoid, bottomSolenoid
1392243228649,351,414,388,false,false,false
1392243228699,351,414,388,false,false,false
1392243228699,351,413,388,false,false,false
1392243228699,351,413,388,false,false,false
1392243228749,351,413,388,false,false,false
1392243228749,351,415,388,false,false,false
1392243228749,351,415,389,false,false,false
1392243228799,351,415,389,false,false,false
1392243228800,351,413,389,false,false,false
1392243228800,351,413,388,false,false,false
1392243228850,351,413,388,false,false,false
1392243228850,351,414,388,false,false,false
1392243228850,351,414,388,false,false,false
1392243228900,351,414,388,false,false,false
1392243228900,351,414,388,false,false,false
1392243228900,351,414,388,false,false,false
1392243228951,351,414,388,false,false,false
1392243228951,351,413,388,false,false,false
1392243228951,351,413,388,false,false,false
1392243229001,351,413,388,false,false,false
1392243229002,351,412,388,false,false,false
1392243229002,351,412,389,false,false,false
1392243229052,351,412,389,false,false,false
1392243229052,351,413,389,false,false,false
1392243229053,351,413,388,false,false,false
1392243229103,351,413,388,false,false,false
1392243229103,351,413,388,false,false,false
1392243229103,351,413,388,false,false,false
1392243229153,351,413,388,false,false,false
1392243229153,351,413,388,false,false,false
1392243229153,351,413,388,false,false,false
1392243229204,351,413,388,false,false,false
1392243229204,351,413,388,false,false,false
1392243229204,351,413,388,false,false,false
1392243229254,351,413,388,false,false,false
1392243229255,351,413,388,false,false,false
1392243229255,351,413,387,false,false,false
1392243229306,350,413,387,false,false,false
1392243229306,350,413,387,false,false,false
1392243229306,350,413,388,false,false,false
1392243229356,351,413,388,false,false,false
1392243229356,351,413,388,false,false,false
1392243229356,351,413,388,false,false,false
1392243229406,351,413,388,false,false,false
1392243229407,351,414,388,false,false,false
1392243229407,351,414,388,false,false,false
1392243229457,351,414,388,false,false,false
1392243229457,351,413,388,false,false,false
1392243229457,351,413,388,false,false,false
1392243229507,351,413,388,false,false,false
1392243229507,351,413,388,false,false,false
1392243229507,351,413,388,false,false,false
1392243229557,350,413,388,false,false,false
1392243229557,350,413,388,false,false,false
1392243229558,350,413,389,false,false,false
1392243229608,351,413,389,false,false,false
1392243229608,351,413,389,false,false,false
1392243229608,351,413,388,false,false,false
1392243229658,354,413,388,false,false,false
1392243229658,354,413,388,false,false,false
1392243229658,354,413,388,false,false,false
1392243229708,351,413,388,false,false,false
1392243229708,351,413,388,false,false,false
1392243229708,351,413,388,false,false,false
1392243229758,350,413,388,false,false,false
1392243229758,350,413,388,false,false,false
1392243229758,350,413,388,false,false,false
1392243229809,351,413,388,false,false,false
1392243229809,351,416,388,false,false,false
1392243229809,351,416,387,false,false,false
1392243229859,351,416,387,false,false,false
1392243229859,351,413,387,false,false,false
1392243229859,351,413,388,false,false,false
1392243229910,351,413,388,false,false,false
1392243229910,351,416,388,false,false,false
1392243229910,351,416,389,false,false,false
1392243229962,351,416,389,false,false,false
1392243229962,351,412,389,false,false,false
1392243229962,351,412,389,false,false,false
1392243230013,351,412,389,false,false,false
1392243230013,351,413,389,false,false,false
1392243230013,351,413,388,false,false,false
1392243230063,351,413,388,false,false,false
1392243230063,351,414,388,false,false,false
1392243230063,351,414,389,false,false,false
1392243230115,349,414,389,false,false,false
1392243230115,349,413,389,false,false,false
1392243230115,349,413,389,false,false,false
1392243230166,351,413,389,false,false,false
1392243230166,351,412,389,false,false,false
1392243230166,351,412,388,false,false,false
1392243230217,351,412,388,false,false,false
1392243230217,351,413,388,false,false,false
1392243230217,351,413,389,false,false,false
1392243230267,351,413,389,false,false,false
1392243230267,351,413,389,false,false,false
1392243230267,351,413,388,false,false,false
1392243230317,351,413,388,false,false,false
1392243230317,351,413,388,false,false,false
1392243230317,351,413,388,false,false,false
1392243230367,351,413,388,false,false,false
1392243230367,351,413,388,false,false,false
1392243230367,351,413,389,false,false,false
1392243230418,351,413,389,false,false,false
1392243230418,351,413,389,false,false,false
1392243230418,351,413,387,false,false,false
1392243230468,351,413,387,false,false,false
1392243230468,351,414,387,false,false,false
1392243230468,351,414,388,false,false,false
1392243230519,354,414,388,false,false,false
1392243230519,354,413,388,false,false,false
1392243230519,354,413,389,false,false,false
1392243230571,351,413,389,false,false,false
1392243230571,351,413,389,false,false,false
1392243230571,351,413,388,false,false,false
1392243230622,351,413,388,false,false,false
1392243230622,351,414,388,false,false,false
1392243230622,351,414,387,false,false,false
1392243230672,351,414,387,false,false,false
1392243230672,351,413,387,false,false,false
1392243230672,351,413,388,false,false,false
1392243230722,351,413,388,false,false,false
1392243230722,351,413,388,false,false,false
1392243230722,351,413,388,false,false,false
1392243230773,351,413,388,false,false,false
1392243230773,351,413,388,false,false,false
1392243230773,351,413,389,false,false,false
1392243230823,351,413,389,false,false,false
1392243230824,351,413,389,false,false,false
1392243230824,351,413,388,false,false,false
1392243230875,351,413,388,false,false,false
1392243230875,351,414,388,false,false,false
1392243230875,351,414,388,false,false,false
1392243230925,351,414,388,false,false,false
1392243230925,351,413,388,false,false,false
1392243230925,351,413,388,false,false,false
1392243230975,351,413,388,false,false,false
1392243230975,351,413,388,false,false,false
1392243230975,351,413,388,false,false,false
