
time,frontLDR,topLDR,middleLDR,bottomLDR,topSolenoid,middleSolenoid,bottomSolenoid,
18700,610,789,332,1,0,0,0,
18800,559,776,276,3,0,0,0,
18900,768,821,547,15,0,0,0,
19000,783,796,532,41,0,0,0,
19100,673,809,268,152,0,0,0,
19200,218,501,182,365,0,0,0,
19300,111,53,156,843,0,0,0,
19400,623,207,477,911,0,0,0,
19500,813,424,799,942,0,0,0,
19600,887,608,875,963,0,0,0,
19700,948,846,938,973,0,0,0,
19800,954,886,957,989,0,0,0,
19900,959,905,968,996,0,0,0,
20000,964,914,974,998,0,0,0,
20100,971,923,978,1001,0,0,0,
20200,973,927,980,1004,0,0,0,
20300,974,930,983,1005,0,0,0,
20400,973,932,984,1006,0,0,0,
20500,973,934,984,1007,0,0,0,
20600,973,935,985,1007,0,0,0,
20700,974,935,986,1008,0,0,0,
20800,973,936,986,1008,0,0,0,
20900,973,935,984,1004,0,0,0,
21000,972,936,983,1001,0,0,0,
21100,971,936,982,1000,0,0,0,
21200,971,937,982,999,0,0,0,
21300,971,937,983,999,0,0,0,
21400,969,936,982,999,0,0,0,
21500,968,931,979,997,0,0,0,
21600,965,930,978,997,0,0,0,
21700,966,930,977,995,0,0,0,
21800,965,928,977,997,0,0,0,
21900,965,928,977,996,0,0,0,
22000,964,928,976,996,0,0,0,
22100,966,929,976,996,0,0,0,
22200,966,928,976,997,0,0,0,
22300,966,928,976,995,0,0,0,
22400,965,928,975,995,0,0,0,
22500,963,927,975,995,0,0,0,
22600,964,927,975,995,0,0,0,
22700,964,927,974,994,0,0,0,
22800,963,926,974,994,0,0,0,
22900,962,927,974,994,0,0,0,
23000,965,927,974,995,0,0,0,
23100,962,927,975,993,0,0,0,
23200,963,924,974,994,0,0,0,
23300,962,926,973,994,0,0,0,
23400,965,927,972,993,0,0,0,
23500,963,926,973,993,0,0,0,
23600,964,925,974,993,0,0,0,
23700,963,927,973,995,0,0,0,
23800,964,926,973,993,0,0,0,
23900,963,926,972,993,0,0,0,
24000,962,926,973,993,0,0,0,
24100,962,926,972,991,0,0,0,
24200,967,929,975,993,0,0,0,
24300,970,935,978,993,0,0,0,
24400,970,935,979,993,0,0,0,
24500,970,936,979,994,0,0,0,
24600,969,935,979,994,0,0,0,
24700,970,936,980,994,0,0,0,
24800,969,936,978,994,0,0,0,
24900,974,938,981,994,0,0,0,
25000,978,941,982,996,0,0,0,
25100,978,944,984,996,0,0,0,
25200,976,943,984,997,0,0,0,
25300,980,943,985,997,0,0,0,
25400,979,944,985,998,0,0,0,
25500,983,947,986,999,0,0,0,
25600,986,948,988,1000,0,0,0,
25700,991,949,989,1000,0,0,0,
25800,991,953,990,1000,0,0,0,
25900,992,953,990,1000,0,0,0,
26000,989,951,990,1000,0,0,0,
26100,990,950,990,1001,0,0,0,
26200,990,951,990,1000,0,0,0,
26300,990,952,990,1000,0,0,0,
26400,991,952,991,1001,0,0,0,
26500,991,951,990,1001,0,0,0,
26600,990,952,991,1001,0,0,0,
