
time,frontLDR,topLDR,middleLDR,bottomLDR,topSolenoid,middleSolenoid,bottomSolenoid,
13300,967,932,975,987,0,0,0,
13400,965,931,972,987,0,0,0,
13500,964,930,972,987,0,0,0,
13600,965,930,972,987,0,0,0,
13700,971,933,976,988,0,0,0,
13800,969,935,976,988,0,0,0,
13900,969,935,976,988,0,0,0,
14000,969,936,976,987,0,0,0,
14100,968,935,977,988,0,0,0,
14200,969,934,977,988,0,0,0,
14300,964,932,974,987,0,0,0,
14400,967,932,974,987,0,0,0,
14500,969,936,977,988,0,0,0,
14600,970,937,978,990,0,0,0,
14700,971,938,978,988,0,0,0,
14800,970,938,978,988,0,0,0,
14900,969,936,978,988,0,0,0,
15000,966,932,975,988,0,0,0,
15100,967,933,975,987,0,0,0,
15200,971,937,978,988,0,0,0,
15300,970,936,979,989,0,0,0,
15400,971,939,979,988,0,0,0,
15500,971,939,979,988,0,0,0,
15600,972,940,980,989,0,0,0,
15700,968,937,978,988,0,0,0,
15800,966,933,974,987,0,0,0,
15900,968,934,975,987,0,0,0,
16000,969,935,976,988,0,0,0,
16100,965,931,974,987,0,0,0,
16200,967,933,974,988,0,0,0,
16300,964,931,974,987,0,0,0,
16400,968,933,974,987,0,0,0,
16500,966,932,974,987,0,0,0,
16600,967,933,974,987,0,0,0,
16700,970,936,977,986,0,0,0,
16800,972,938,978,988,0,0,0,
16900,970,938,978,989,0,0,0,
17000,970,938,977,988,0,0,0,
17100,971,938,979,988,0,0,0,
17200,967,935,976,987,0,0,0,
17300,968,935,976,988,0,0,0,
17400,967,933,974,987,0,0,0,
17500,967,933,975,987,0,0,0,
17600,966,932,974,987,0,0,0,
17700,969,935,976,987,0,0,0,
17800,968,935,976,987,0,0,0,
17900,971,936,977,988,0,0,0,
18000,969,936,978,988,0,0,0,
18100,970,938,978,988,0,0,0,
18200,970,938,979,988,0,0,0,
18300,972,939,979,988,0,0,0,
18400,970,937,979,989,0,0,0,
18500,971,939,980,988,0,0,0,
18600,968,937,978,987,0,0,0,
18700,969,936,978,988,0,0,0,
18800,967,935,976,987,0,0,0,
18900,969,936,977,988,0,0,0,
19000,968,936,977,988,0,0,0,
19100,969,936,978,988,0,0,0,
19200,969,936,977,988,0,0,0,
19300,968,934,976,988,0,0,0,
19400,968,935,976,987,0,0,0,
19500,969,935,977,987,0,0,0,
19600,967,935,975,987,0,0,0,
19700,968,934,975,987,0,0,0,
19800,970,936,977,988,0,0,0,
19900,969,933,977,988,0,0,0,
20000,970,937,978,988,0,0,0,
20100,969,935,977,988,0,0,0,
20200,970,936,977,988,0,0,0,
20300,968,935,977,988,0,0,0,
20400,969,935,978,988,0,0,0,
20500,968,935,977,988,0,0,0,
20600,968,934,976,988,0,0,0,
20700,968,935,976,988,0,0,0,
20800,969,937,975,987,0,0,0,
20900,970,937,978,988,0,0,0,
21000,970,938,978,988,0,0,0,
21100,969,937,978,988,0,0,0,
21200,965,934,975,987,0,0,0,
21300,967,933,975,987,0,0,0,
21400,967,932,975,987,0,0,0,
21500,967,935,976,987,0,0,0,
21600,966,932,974,987,0,0,0,
21700,963,930,973,987,0,0,0,
21800,963,928,971,987,0,0,0,
21900,965,931,973,987,0,0,0,
22000,963,927,970,986,0,0,0,
22100,966,930,973,987,0,0,0,
22200,963,928,971,986,0,0,0,
22300,963,927,971,986,0,0,0,
22400,965,929,973,987,0,0,0,
22500,967,932,974,987,0,0,0,
22600,967,932,974,987,0,0,0,
22700,966,929,972,987,0,0,0,
22800,965,930,972,988,0,0,0,
22900,967,930,973,986,0,0,0,
23000,964,927,971,986,0,0,0,
23100,964,928,971,986,0,0,0,
23200,964,928,972,987,0,0,0,
23300,965,929,972,987,0,0,0,
23400,965,929,973,987,0,0,0,
23500,966,929,974,987,0,0,0,
23600,968,934,975,988,0,0,0,
23700,966,932,974,987,0,0,0,
23800,967,933,974,987,0,0,0,
23900,967,934,976,988,0,0,0,
24000,970,935,976,988,0,0,0,
24100,969,935,976,986,0,0,0,
24200,970,935,978,988,0,0,0,
24300,967,935,976,988,0,0,0,
24400,968,934,976,988,0,0,0,
24500,967,933,975,987,0,0,0,
24600,967,934,976,987,0,0,0,
24700,967,934,975,988,0,0,0,
24800,969,934,976,988,0,0,0,
24900,967,934,976,987,0,0,0,
25000,969,934,976,987,0,0,0,
25100,968,933,975,988,0,0,0,
25200,968,933,975,987,0,0,0,
25300,965,932,974,987,0,0,0,
25400,968,932,976,987,0,0,0,
25500,967,933,975,988,0,0,0,
25600,967,932,974,987,0,0,0,
25700,966,933,974,987,0,0,0,
25800,963,928,970,986,0,0,0,
25900,970,934,973,987,0,0,0,
26000,970,937,978,988,0,0,0,
26100,972,938,979,988,0,0,0,
26200,969,937,977,988,0,0,0,
26300,970,937,978,988,0,0,0,
26400,970,936,978,988,0,0,0,
26500,968,935,976,987,0,0,0,
26600,966,933,974,987,0,0,0,
26700,968,932,974,988,0,0,0,
26800,966,933,975,987,0,0,0,
26900,966,931,975,987,0,0,0,
27000,967,933,975,987,0,0,0,
27100,969,933,975,988,0,0,0,
27200,967,932,974,987,0,0,0,
27300,965,932,974,987,0,0,0,
27400,966,932,975,987,0,0,0,
27500,968,934,976,988,0,0,0,
27600,968,934,976,986,0,0,0,
27700,968,935,977,987,0,0,0,
27800,969,935,976,988,0,0,0,
27900,969,935,976,987,0,0,0,
28000,967,934,975,987,0,0,0,
28100,969,933,976,988,0,0,0,
28200,970,936,977,988,0,0,0,
28300,969,936,977,986,0,0,0,
28400,969,936,977,988,0,0,0,
28500,968,934,976,987,0,0,0,
28600,966,932,973,987,0,0,0,
28700,967,932,974,987,0,0,0,
28800,970,935,978,988,0,0,0,
28900,965,930,973,987,0,0,0,
29000,964,929,972,987,0,0,0,
29100,969,934,975,987,0,0,0,
29200,968,935,976,988,0,0,0,
29300,969,935,977,988,0,0,0,
29400,966,931,974,987,0,0,0,
29500,967,933,975,987,0,0,0,
29600,966,933,975,987,0,0,0,
29700,968,934,974,987,0,0,0,
29800,968,934,976,988,0,0,0,
29900,968,934,975,985,0,0,0,
30000,965,932,974,988,0,0,0,
30100,967,933,976,987,0,0,0,
30200,967,933,975,987,0,0,0,
30300,966,932,974,987,0,0,0,
30400,967,932,974,987,0,0,0,
30500,968,934,976,988,0,0,0,
30600,968,934,976,985,0,0,0,
30700,969,936,977,988,0,0,0,
30800,969,935,977,987,0,0,0,
30900,970,937,975,988,0,0,0,
31000,970,936,977,988,0,0,0,
31100,968,936,977,988,0,0,0,
31200,968,934,976,988,0,0,0,
31300,970,935,977,988,0,0,0,
31400,964,935,977,987,0,0,0,
31500,968,935,977,988,0,0,0,
31600,967,933,976,987,0,0,0,
31700,969,934,976,988,0,0,0,
31800,966,933,975,986,0,0,0,
31900,967,932,974,987,0,0,0,
32000,966,931,976,987,0,0,0,
32100,966,931,974,988,0,0,0,
32200,965,931,973,987,0,0,0,
32300,968,933,976,987,0,0,0,
32400,969,935,975,988,0,0,0,
32500,969,935,976,988,0,0,0,
32600,964,931,972,987,0,0,0,
32700,969,935,976,988,0,0,0,
32800,969,935,977,988,0,0,0,
32900,969,936,977,987,0,0,0,
33000,968,935,976,987,0,0,0,
33100,967,934,976,988,0,0,0,
33200,968,934,975,988,0,0,0,
33300,968,934,975,986,0,0,0,
33400,969,936,977,987,0,0,0,
33500,968,936,977,988,0,0,0,
33600,970,936,975,988,0,0,0,
33700,969,935,977,988,0,0,0,
33800,969,936,978,988,0,0,0,
33900,967,934,976,988,0,0,0,
34000,969,935,976,988,0,0,0,
34100,967,934,976,988,0,0,0,
34200,968,935,976,987,0,0,0,
34300,967,934,976,987,0,0,0,
34400,969,935,976,988,0,0,0,
34500,968,935,976,987,0,0,0,
34600,969,935,976,988,0,0,0,
34700,965,930,974,987,0,0,0,
34800,968,932,974,987,0,0,0,
34900,968,934,975,987,0,0,0,
35000,968,934,976,988,0,0,0,
35100,968,935,976,988,0,0,0,
35200,969,935,976,988,0,0,0,
35300,970,937,977,987,0,0,0,
35400,968,937,977,988,0,0,0,
35500,967,933,976,987,0,0,0,
35600,968,933,975,988,0,0,0,
35700,969,936,977,985,0,0,0,
35800,969,936,977,988,0,0,0,
35900,971,936,979,988,0,0,0,
36000,970,938,978,988,0,0,0,
36100,969,937,978,988,0,0,0,
36200,968,935,977,988,0,0,0,
36300,969,936,977,988,0,0,0,
36400,967,935,976,988,0,0,0,
36500,969,936,977,986,0,0,0,
36600,968,936,977,987,0,0,0,
36700,971,937,978,988,0,0,0,
36800,970,937,978,988,0,0,0,
36900,970,937,977,988,0,0,0,
37000,969,936,978,988,0,0,0,
37100,970,937,977,988,0,0,0,
37200,969,935,977,988,0,0,0,
37300,969,937,977,988,0,0,0,
37400,965,931,974,987,0,0,0,
37500,971,937,976,988,0,0,0,
37600,970,938,979,988,0,0,0,
37700,971,939,977,988,0,0,0,
37800,969,937,978,988,0,0,0,
37900,967,933,975,988,0,0,0,
38000,966,933,975,988,0,0,0,
38100,965,932,974,987,0,0,0,
38200,969,935,976,988,0,0,0,
38300,970,936,977,988,0,0,0,
38400,969,936,977,987,0,0,0,
38500,969,935,977,988,0,0,0,
38600,969,935,977,987,0,0,0,
38700,970,936,978,988,0,0,0,
38800,969,937,978,988,0,0,0,
38900,968,934,977,987,0,0,0,
39000,969,933,977,988,0,0,0,
39100,970,937,977,988,0,0,0,
39200,971,939,979,988,0,0,0,
39300,969,937,978,988,0,0,0,
39400,969,937,978,988,0,0,0,
39500,968,936,977,987,0,0,0,
39600,968,936,977,987,0,0,0,
39700,970,937,978,988,0,0,0,
39800,972,939,979,988,0,0,0,
39900,971,939,979,989,0,0,0,
40000,971,939,979,988,0,0,0,
40100,967,932,976,988,0,0,0,
40200,967,933,975,988,0,0,0,
40300,967,933,975,988,0,0,0,
40400,970,936,977,988,0,0,0,
40500,968,937,978,988,0,0,0,
40600,967,932,975,988,0,0,0,
40700,966,932,973,987,0,0,0,
40800,971,937,978,986,0,0,0,
40900,971,938,979,988,0,0,0,
41000,971,938,979,988,0,0,0,
41100,970,939,979,988,0,0,0,
41200,969,937,978,986,0,0,0,
41300,970,937,979,989,0,0,0,
41400,970,937,978,988,0,0,0,
41500,969,937,978,988,0,0,0,
41600,968,937,978,988,0,0,0,
41700,971,938,979,988,0,0,0,
41800,970,937,978,988,0,0,0,
41900,970,938,978,988,0,0,0,
42000,970,938,979,988,0,0,0,
42100,971,939,977,988,0,0,0,
42200,970,939,979,989,0,0,0,
42300,970,939,978,988,0,0,0,
42400,968,937,978,988,0,0,0,
42500,971,937,978,988,0,0,0,
42600,969,937,978,987,0,0,0,
42700,969,937,978,988,0,0,0,
42800,969,937,978,988,0,0,0,
42900,971,938,979,989,0,0,0,
43000,968,936,977,985,0,0,0,
43100,970,936,977,988,0,0,0,
43200,970,937,977,989,0,0,0,
43300,970,937,978,988,0,0,0,
43400,965,934,975,986,0,0,0,
43500,964,931,973,987,0,0,0,
43600,965,931,973,987,0,0,0,
43700,968,932,972,987,0,0,0,
43800,970,936,977,987,0,0,0,
43900,969,936,977,988,0,0,0,
44000,969,937,978,988,0,0,0,
44100,969,936,977,987,0,0,0,
44200,970,937,978,988,0,0,0,
44300,969,936,977,988,0,0,0,
44400,970,937,976,988,0,0,0,
44500,971,938,978,988,0,0,0,
44600,970,937,978,988,0,0,0,
44700,968,935,976,988,0,0,0,
44800,968,935,976,988,0,0,0,
44900,968,935,976,987,0,0,0,
45000,968,936,977,988,0,0,0,
45100,967,933,975,988,0,0,0,
45200,965,930,973,987,0,0,0,
45300,965,930,972,985,0,0,0,
45400,963,929,972,987,0,0,0,
45500,968,935,976,987,0,0,0,
45600,970,936,976,988,0,0,0,
45700,969,936,977,988,0,0,0,
45800,969,937,978,988,0,0,0,
45900,969,937,978,988,0,0,0,
46000,970,937,978,986,0,0,0,
46100,970,937,978,988,0,0,0,
46200,970,937,978,988,0,0,0,
46300,970,937,978,988,0,0,0,
46400,969,936,978,988,0,0,0,
46500,969,936,977,988,0,0,0,
46600,969,937,978,988,0,0,0,
46700,970,937,978,988,0,0,0,
46800,969,937,977,988,0,0,0,
46900,967,937,978,987,0,0,0,
47000,969,935,978,988,0,0,0,
47100,969,937,978,988,0,0,0,
47200,969,937,978,985,0,0,0,
47300,969,937,979,988,0,0,0,
47400,969,937,977,988,0,0,0,
47500,970,937,977,987,0,0,0,
47600,969,937,978,988,0,0,0,
47700,970,937,978,987,0,0,0,
47800,969,935,977,987,0,0,0,
47900,971,937,978,988,0,0,0,
48000,969,936,977,988,0,0,0,
48100,969,937,978,988,0,0,0,
48200,969,937,977,988,0,0,0,
48300,970,938,978,987,0,0,0,
48400,970,937,978,987,0,0,0,
48500,970,936,978,988,0,0,0,
48600,969,937,975,987,0,0,0,
48700,970,937,978,988,0,0,0,
48800,969,937,978,988,0,0,0,
48900,970,935,978,988,0,0,0,
49000,970,937,977,988,0,0,0,
49100,969,937,977,988,0,0,0,
49200,969,936,978,988,0,0,0,
49300,969,936,978,988,0,0,0,
49400,969,937,978,988,0,0,0,
49500,969,936,977,985,0,0,0,
49600,969,936,977,988,0,0,0,
49700,969,936,977,988,0,0,0,
49800,970,937,978,988,0,0,0,
49900,968,936,977,987,0,0,0,
50000,969,935,978,987,0,0,0,
50100,969,936,977,988,0,0,0,
50200,970,937,978,988,0,0,0,
50300,968,936,977,988,0,0,0,
50400,969,937,978,988,0,0,0,
50500,969,936,977,987,0,0,0,
50600,970,937,978,988,0,0,0,
50700,968,936,977,988,0,0,0,
50800,970,937,978,988,0,0,0,
50900,969,937,977,987,0,0,0,
51000,970,937,978,988,0,0,0,
51100,969,937,978,988,0,0,0,
51200,969,937,977,988,0,0,0,
51300,969,936,977,986,0,0,0,
51400,970,937,977,988,0,0,0,
51500,968,936,978,988,0,0,0,
51600,970,936,978,988,0,0,0,
51700,969,937,978,989,0,0,0,
51800,970,937,978,988,0,0,0,
51900,968,936,977,988,0,0,0,
52000,969,936,977,988,0,0,0,
52100,970,936,978,988,0,0,0,
52200,968,936,977,988,0,0,0,
52300,969,936,977,988,0,0,0,
52400,969,936,977,988,0,0,0,
52500,970,937,978,988,0,0,0,
52600,969,936,977,988,0,0,0,
52700,969,937,978,988,0,0,0,
52800,970,936,978,988,0,0,0,
52900,969,937,978,988,0,0,0,
53000,968,936,977,988,0,0,0,
53100,969,937,976,987,0,0,0,
53200,968,936,977,988,0,0,0,
53300,971,937,978,988,0,0,0,
53400,968,934,976,987,0,0,0,
53500,968,935,975,987,0,0,0,
53600,968,936,977,988,0,0,0,
53700,970,934,978,988,0,0,0,
53800,968,935,977,987,0,0,0,
53900,970,936,977,988,0,0,0,
54000,967,932,974,987,0,0,0,
54100,966,930,973,987,0,0,0,
54200,965,929,972,986,0,0,0,
54300,969,934,975,985,0,0,0,
54400,968,935,977,988,0,0,0,
54500,966,933,975,987,0,0,0,
54600,967,934,973,987,0,0,0,
54700,966,932,974,987,0,0,0,
54800,964,929,972,987,0,0,0,
54900,962,925,970,987,0,0,0,
55000,963,927,970,986,0,0,0,
55100,966,930,973,987,0,0,0,
55200,968,933,975,987,0,0,0,
55300,967,931,973,987,0,0,0,
55400,965,931,972,987,0,0,0,
55500,965,929,971,987,0,0,0,
55600,966,930,973,987,0,0,0,
55700,965,930,972,987,0,0,0,
55800,966,931,973,987,0,0,0,
55900,970,934,975,987,0,0,0,
56000,971,936,978,988,0,0,0,
56100,970,937,978,988,0,0,0,
56200,969,936,977,987,0,0,0,
56300,967,934,976,987,0,0,0,
56400,969,936,977,988,0,0,0,
56500,967,934,975,987,0,0,0,
56600,968,934,976,987,0,0,0,
56700,967,933,975,987,0,0,0,
56800,970,935,976,988,0,0,0,
56900,966,932,974,987,0,0,0,
57000,968,934,975,987,0,0,0,
57100,967,934,976,987,0,0,0,
57200,968,933,975,987,0,0,0,
57300,968,934,976,988,0,0,0,
57400,967,932,974,987,0,0,0,
57500,968,934,975,987,0,0,0,
57600,969,933,976,987,0,0,0,
57700,966,931,973,987,0,0,0,
57800,966,931,973,987,0,0,0,
57900,966,930,974,987,0,0,0,
58000,966,930,973,987,0,0,0,
58100,966,931,973,986,0,0,0,
58200,965,931,973,987,0,0,0,
58300,967,932,974,987,0,0,0,
58400,967,933,973,987,0,0,0,
58500,966,931,973,987,0,0,0,
58600,966,931,974,987,0,0,0,
58700,967,932,975,987,0,0,0,
58800,961,928,971,987,0,0,0,
58900,964,927,970,986,0,0,0,
59000,962,924,970,986,0,0,0,
59100,969,931,973,988,0,0,0,
59200,970,935,976,988,0,0,0,
59300,968,934,977,988,0,0,0,
59400,959,924,968,986,0,0,0,
59500,962,926,970,986,0,0,0,
59600,961,926,969,986,0,0,0,
59700,962,926,971,986,0,0,0,
59800,964,927,970,984,0,0,0,
59900,969,933,973,987,0,0,0,
60000,967,932,974,987,0,0,0,
60100,968,933,975,988,0,0,0,
60200,968,934,976,987,0,0,0,
60300,970,935,977,988,0,0,0,
60400,968,935,976,987,0,0,0,
60500,968,933,976,987,0,0,0,
60600,968,933,976,987,0,0,0,
60700,959,925,968,986,0,0,0,
60800,969,931,974,985,0,0,0,
60900,968,933,976,987,0,0,0,
61000,966,931,974,988,0,0,0,
61100,966,931,974,987,0,0,0,
61200,968,934,976,987,0,0,0,
61300,968,933,976,987,0,0,0,
61400,965,927,971,987,0,0,0,
61500,960,925,969,985,0,0,0,
61600,969,934,976,987,0,0,0,
61700,970,936,977,987,0,0,0,
61800,972,937,978,988,0,0,0,
61900,970,936,977,988,0,0,0,
62000,969,937,978,988,0,0,0,
62100,969,936,977,988,0,0,0,
62200,970,937,977,988,0,0,0,
62300,969,936,977,988,0,0,0,
62400,970,935,978,988,0,0,0,
62500,969,937,978,988,0,0,0,
62600,971,938,978,987,0,0,0,
62700,969,937,978,988,0,0,0,
62800,970,938,979,988,0,0,0,
62900,969,937,978,988,0,0,0,
63000,972,938,978,988,0,0,0,
63100,969,937,978,988,0,0,0,
63200,970,938,978,988,0,0,0,
63300,966,933,976,987,0,0,0,
63400,968,934,976,987,0,0,0,
63500,966,933,976,987,0,0,0,
63600,967,933,976,988,0,0,0,
63700,967,933,975,988,0,0,0,
63800,967,933,975,987,0,0,0,
63900,966,933,975,987,0,0,0,
64000,967,933,973,987,0,0,0,
64100,966,933,975,987,0,0,0,
64200,966,933,975,987,0,0,0,
64300,967,931,976,987,0,0,0,
64400,967,933,975,987,0,0,0,
64500,968,934,976,985,0,0,0,
64600,967,933,976,987,0,0,0,
64700,967,933,975,987,0,0,0,
64800,966,933,975,987,0,0,0,
64900,968,934,975,986,0,0,0,
65000,967,931,976,987,0,0,0,
65100,967,933,975,987,0,0,0,
65200,966,933,975,987,0,0,0,
65300,968,933,975,988,0,0,0,
65400,964,933,974,987,0,0,0,
65500,968,933,975,987,0,0,0,
65600,967,933,974,987,0,0,0,
65700,969,933,975,987,0,0,0,
65800,966,933,974,988,0,0,0,
65900,968,933,974,987,0,0,0,
66000,966,932,974,986,1024,0,0,
66100,968,934,975,987,1024,0,0,
66200,966,932,975,987,1024,0,0,
66300,967,933,974,987,1024,0,0,
66400,968,934,975,986,0,0,0,
66500,968,933,975,987,0,0,0,
66600,966,933,975,987,0,0,0,
66700,967,933,975,987,0,0,0,
66800,966,933,975,984,0,0,0,
66900,967,932,975,987,0,1024,0,
67000,967,933,975,987,0,1024,0,
67100,967,933,975,987,0,1024,0,
67200,968,934,975,987,0,1024,0,
67300,968,934,975,987,0,0,0,
67400,968,934,973,987,0,0,0,
67500,968,934,976,987,0,0,0,
67600,968,934,976,987,0,0,0,
67700,967,933,975,988,0,0,0,
67800,967,933,975,987,0,0,1024,
67900,967,933,975,987,0,0,1024,
68000,967,933,975,987,0,0,1024,
68100,967,932,976,987,0,0,1024,
68200,970,935,976,988,0,0,0,
68300,968,935,976,987,0,0,0,
68400,970,936,977,988,0,0,0,
68500,968,935,976,987,0,0,0,
68600,969,935,977,987,0,0,0,
68700,968,935,977,987,0,0,0,
68800,969,935,977,988,0,0,0,
68900,968,935,977,987,0,0,0,
69000,969,935,977,988,0,0,0,
69100,968,935,977,985,0,0,0,
69200,968,936,977,988,0,0,0,
69300,968,935,976,987,0,0,0,
69400,969,935,977,988,0,0,0,
69500,968,935,976,987,0,0,0,
69600,968,934,977,987,0,0,0,
69700,968,935,977,987,0,0,0,
69800,969,935,977,987,0,0,0,
69900,969,936,977,987,0,0,0,
70000,969,935,977,987,0,0,0,
70100,967,936,977,987,0,0,0,
70200,969,935,977,985,0,0,0,
70300,970,936,977,988,0,0,0,
70400,968,935,976,988,0,0,0,
